state,year,population,violent_crime,murder,rape,robbery,aggravated_assault,property_crime,burglary,larceny_theft,motor_vehicle_theft,violent_crime_rate,murder_rate,rape_rate,robbery_rate,aggravated_assault_rate,property_crime_rate,burglary_rate,larceny_theft_rate,motor_vehicle_theft_rate
MISSISSIPPI,2018,2986530.0,6999,171.0,537.0,1595.0,4696.0,71766,20839.0,46627.0,4300.0,234.35224156462516,5.725708430854537,17.9807334933853,53.406461679608114,157.23933796077722,2402.9894225070566,697.766304038466,1561.2433158213714,143.97980264721934
MISSOURI,2018,6126452.0,30758,607.0,2912.0,5197.0,22042.0,162173,27257.0,115101.0,19815.0,502.0524114120212,9.90785531332001,47.53158924610852,84.82886995605287,359.78409689653984,2647.094925415232,444.9067747531524,1878.7546201292364,323.4335305328435
MONTANA,2018,1062305.0,3974,34.0,551.0,269.0,3120.0,26518,3257.0,20465.0,2796.0,374.09218633066774,3.2005874019231766,51.86834289587265,25.322294444627488,293.70096158824447,2496.2699036529057,306.5974461195231,1926.4712111869944,263.20124634638825
NEBRASKA,2018,1929268.0,5494,44.0,1233.0,756.0,3461.0,40126,5246.0,30006.0,4874.0,284.77121892862993,2.2806577416927043,63.91024989788873,39.1858466527201,179.3944646363284,2079.8561941627604,271.916602566362,1555.3049135734382,252.63467802296003
NEVADA,2018,3034392.0,16420,202.0,2329.0,3862.0,10027.0,73985,17743.0,44338.0,11904.0,541.1298210646482,6.6570172871534075,76.7534319890113,127.27426120290326,330.4451105855802,2438.2149702477464,584.7299887423906,1461.1823389990482,392.30264250630773
NEW HAMPSHIRE,2018,1356458.0,2349,21.0,534.0,359.0,1435.0,16935,1847.0,14219.0,869.0,173.17159838343684,1.5481496662631649,39.367234370691904,26.465987151832195,105.7902271946496,1248.4721237222236,136.1634492184793,1048.244766885521,64.06390761822334
NEW JERSEY,2018,8908520.0,18537,286.0,1424.0,6364.0,10463.0,125156,19232.0,94887.0,11037.0,208.0817015621001,3.210409809934759,15.984697794919919,71.43723087561122,117.4493630816342,1404.902273329352,215.8832219044241,1065.126418305173,123.89263311975503
NEW MEXICO,2018,2095428.0,17949,167.0,1354.0,2830.0,13598.0,71657,16088.0,45390.0,10179.0,856.5791809596894,7.9697321979089715,64.6168706345434,135.0559408388167,648.9366372884203,3419.683234165049,767.7667760476618,2166.1445776232827,485.7718804941043
NEW YORK,2018,19542209.0,68495,562.0,6575.0,18187.0,43171.0,281507,31137.0,237233.0,13137.0,350.4977354402463,2.875826371522278,33.64512169530067,93.06522103002787,220.91156634339546,1440.5075700500388,159.3320386656391,1213.951810667873,67.22372071652697
NORTH CAROLINA,2018,10383620.0,39210,628.0,2633.0,8423.0,27526.0,258979,62290.0,179057.0,17632.0,377.61397277635353,6.047987118172661,25.35724535373983,81.11814569485401,265.090594609587,2494.1109170019704,599.8871299219347,1724.417881239876,169.8059058401598
NORTH DAKOTA,2018,760077.0,2133,18.0,397.0,158.0,1560.0,15507,2724.0,11008.0,1775.0,280.62946254129514,2.3681811184919423,52.23155022451673,20.787367595651492,205.24236360263498,2040.1880335808085,358.3847425984473,1448.2743195755168,233.52897140684433
OHIO,2018,11689442.0,32723,564.0,5300.0,9185.0,17674.0,254496,48186.0,186401.0,19909.0,279.93637335297956,4.82486674727502,45.34005985914469,78.57517920872527,151.19626753783456,2177.144127153375,412.218136674103,1594.6099052461186,170.31608523315313
OKLAHOMA,2018,3943079.0,18380,206.0,2299.0,2791.0,13084.0,113364,26858.0,73217.0,13289.0,466.13319185337144,5.22434371718142,58.3046903194179,70.78224910025897,331.8219087165132,2875.012141526964,681.142832796401,1856.8484171886994,337.0208915418636
OREGON,2018,4190713.0,11966,82.0,1975.0,2549.0,7360.0,121278,16304.0,88418.0,16556.0,285.53613669082085,1.9567076056031516,47.1280185495881,60.82497178881017,175.62643874681945,2893.970548687061,389.05074148480224,2109.855769173408,395.0640380288509
PENNSYLVANIA,2018,12807060.0,39192,784.0,4483.0,9848.0,24077.0,190816,27104.0,150596.0,13116.0,306.0187115544083,6.121623542015107,35.004130534252205,76.8950875532714,187.99786992486958,1489.9282114708606,211.63327102395087,1175.882677210851,102.41226323605885
RHODE ISLAND,2018,1057315.0,2317,16.0,481.0,454.0,1366.0,17561,2810.0,13220.0,1531.0,219.13999139329337,1.5132670963714694,45.492592084667294,42.93895385954044,129.19517835271418,1660.905217461211,265.7675338002393,1250.3369383769266,144.80074528404498
SOUTH CAROLINA,2018,5084127.0,24825,392.0,2434.0,3553.0,18446.0,153421,29473.0,109616.0,14332.0,488.2844193309884,7.710271596283886,47.874492513660655,69.88417087142001,362.81548434962383,3017.646884115995,579.7062111154972,2156.0437022914653,281.89697070903225
SOUTH DAKOTA,2018,882235.0,3570,12.0,614.0,262.0,2682.0,15251,2571.0,11156.0,1524.0,404.65408876319805,1.3601818109687327,69.59596932790016,29.697302872817335,304.00063475151177,1728.677733257012,291.41895300005103,1264.515690263932,172.74308999302906
TENNESSEE,2018,6770010.0,42226,498.0,2821.0,7190.0,31717.0,191279,33132.0,137708.0,20439.0,623.721382981709,7.355971409200282,41.66906695854216,106.20368359869482,468.4926610152717,2825.387259398435,489.3936641157103,2034.0885759400649,301.9050193426598
TEXAS,2018,28701845.0,117927,1322.0,14693.0,28256.0,73656.0,679430,117911.0,491702.0,69817.0,410.8690573724442,4.605975678567004,51.191831047795006,98.44663296035498,256.6246176857272,2367.199739250212,410.8133118271665,1713.1372565073777,243.24917091566763
UTAH,2018,3161105.0,7368,60.0,1753.0,1236.0,4319.0,75156,9968.0,57460.0,7728.0,233.08305165440566,1.8980704532117725,55.455291741337284,39.100251336162515,136.6294381236941,2377.5230496930662,315.3327712935825,1817.7188040258075,244.4714743736763
VERMONT,2018,626299.0,1077,10.0,287.0,70.0,710.0,8036,1467.0,6316.0,253.0,171.96259294681934,1.5966814572592323,45.82475782333997,11.176770200814627,113.3643834654055,1283.093219053519,234.2331697799294,1008.4640084049312,40.39604086865858
VIRGINIA,2018,8517685.0,17032,391.0,2924.0,3604.0,10113.0,141885,15574.0,115533.0,10778.0,199.9604352591109,4.590449165471604,34.328576367874604,42.3119662208687,118.729443504896,1665.7695136648044,182.8431081919559,1356.3896763028922,126.53672916995639
WASHINGTON,2018,7535591.0,23472,236.0,3413.0,5572.0,14251.0,222011,40201.0,154133.0,27677.0,311.4818731536783,3.1318047914224643,45.29173624205454,73.94244193985581,189.1158901803455,2946.1657353749692,533.4817136439597,2045.4002877810115,367.28373394999807
WEST VIRGINIA,2018,1805832.0,5236,67.0,652.0,572.0,3945.0,26827,5354.0,18954.0,2519.0,289.9494526622632,3.710201170430029,36.10524124060267,31.67515029083547,218.45885996039496,1485.575623867558,296.4838368131698,1049.5992982735936,139.49248878079467
WISCONSIN,2018,5813568.0,17176,176.0,2248.0,3489.0,11263.0,90686,14099.0,67953.0,8634.0,295.446789303918,3.0274007287779208,38.66816385393617,60.0147792199214,193.7364455012825,1559.9026277838325,242.51887997181765,1168.8691006968527,148.51464711516232
WYOMING,2018,577737.0,1226,13.0,243.0,100.0,870.0,10313,1525.0,7949.0,839.0,212.20728462951135,2.250158809285194,42.060660819715544,17.308913917578415,150.5875510829322,1785.0682923198617,263.9609372430708,1375.885567308308,145.2217877684829
ALABAMA,2019,4903185.0,25046,358.0,2068.0,3941.0,18679.0,131133,26079.0,92477.0,12577.0,510.81083010329,7.301376554219349,42.17666679923356,80.37632681614095,380.9564599336962,2674.445284034765,531.8787685963307,1886.0597754316839,256.5067400067507
ALASKA,2019,731545.0,6343,69.0,1088.0,826.0,4360.0,21294,3563.0,15114.0,2617.0,867.0690114757124,9.43209235248686,148.72632578993773,112.91171424861082,595.9988790846769,2910.8257181718145,487.0513775639229,2066.0383161664695,357.73602444142193
ARIZONA,2019,7278717.0,33141,365.0,3662.0,6410.0,22704.0,177638,28699.0,130788.0,18151.0,455.31375927927957,5.0146200216329335,50.31106443621864,88.06497079086878,311.9231040305592,2440.5125243913176,394.28652055025634,1796.8551325735014,249.37087126755995
ARKANSAS,2019,3017804.0,17643,242.0,2331.0,1557.0,13513.0,86250,18095.0,60735.0,7420.0,584.630413373433,8.019076122902613,77.24159686977683,51.59380794776599,447.7759324329877,2858.0384942163246,599.6081919170364,2012.5561501011991,245.87415219808844
CALIFORNIA,2019,39512223.0,174331,1690.0,14799.0,52301.0,105541.0,921114,152555.0,626802.0,141757.0,441.2077751231562,4.277157476054941,37.454232833217205,132.36663500304704,267.109749810837,2331.2127996443023,386.09571524234417,1586.3496214829524,358.7674629190061
COLORADO,2019,5758736.0,21938,218.0,3872.0,3663.0,14185.0,149189,20064.0,107012.0,22113.0,380.95165327946967,3.7855529407842274,67.23697700328684,63.60770835822305,246.32141497717552,2590.6553104709087,348.4097899261227,1858.255005959641,383.9905145851451
CONNECTICUT,2019,3565287.0,6546,104.0,771.0,1929.0,3742.0,50862,6441.0,38457.0,5964.0,183.60373232225064,2.9170162177687238,21.62518753749698,54.105041193037195,104.95648737394772,1426.589219886085,180.65866787161875,1078.650891218575,167.27966079589106
DELAWARE,2019,973764.0,4115,48.0,310.0,790.0,2967.0,21931,2968.0,17359.0,1604.0,422.5869923307906,4.929325791464872,31.8352290698773,81.12848698452603,304.6939504849224,2252.188415262836,304.7966447722446,1782.6701336258068,164.72163686478447
FLORIDA,2019,21477737.0,81270,1122.0,8456.0,16217.0,55475.0,460846,63396.0,358402.0,39048.0,378.39182033004687,5.224014056974438,39.37100077163623,75.50609265771342,258.29071284372276,2145.6916061501265,295.17076217107973,1668.7139804347173,181.80686354432964
GEORGIA,2019,10617423.0,36170,654.0,2922.0,7961.0,24633.0,252249,39506.0,188967.0,23776.0,340.66646869018973,6.159686771451039,27.5208023641895,74.98052964452862,232.00544991002053,2375.8024899262277,372.0865223133711,1779.7821561785756,223.93381143428118
HAWAII,2019,1415872.0,4042,48.0,765.0,1131.0,2098.0,40228,5340.0,29634.0,5254.0,285.4777833024454,3.390136961533246,54.03030782443611,79.88010215612711,148.17723636034896,2841.217285178321,377.15273697057364,2092.985806626588,371.0787415811599
IDAHO,2019,1787065.0,4000,35.0,809.0,155.0,3001.0,21793,3927.0,16295.0,1571.0,223.83069446270844,1.9585185765486988,45.269757955082774,8.67343941042995,167.92897852064698,1219.4855811064513,219.74578428876399,911.8302915674583,87.90950525022872
ILLINOIS,2019,12671821.0,51561,832.0,6078.0,12464.0,32187.0,233984,34433.0,180776.0,18775.0,406.89495219353245,6.565749311010628,47.96469268308004,98.35997525533227,254.00453494410945,1846.4907293119118,271.7289014735925,1426.5984344317994,148.16339340651987
INDIANA,2019,6732219.0,24966,377.0,2475.0,5331.0,16783.0,132694,21795.0,97176.0,13723.0,370.8435509896514,5.599936662785331,36.76350992146869,79.18637227933316,249.29373212606424,1971.0291658664103,323.74169645996363,1443.4468040923803,203.84066531406657
IOWA,2019,3155070.0,8410,60.0,1164.0,863.0,6323.0,54699,11710.0,37847.0,5142.0,266.55510020379893,1.9017010716085538,36.89300078920595,27.352800413303033,200.40759792968143,1733.685781931938,371.1486591422694,1199.5613409528157,162.97578183685306
KANSAS,2019,2913314.0,11968,105.0,1416.0,1293.0,9154.0,67428,9984.0,50165.0,7279.0,410.8036414886964,3.6041429107881955,48.60444153977223,44.382445558563205,314.21261147957273,2314.477601796442,342.702503060089,1721.922182092284,249.85291664406927
KENTUCKY,2019,4467673.0,9701,221.0,1572.0,2161.0,5747.0,84769,15443.0,59130.0,10196.0,217.1376463765365,4.94664672190646,35.18610247437536,48.36969939384552,128.63519778640915,1897.3859546121662,345.6609290787397,1323.5077858204932,228.21723971293332
LOUISIANA,2019,4648794.0,25537,544.0,2273.0,4025.0,18695.0,146993,26918.0,109359.0,10716.0,549.3252658646522,11.701959691051055,48.89440142970414,86.58159514058914,402.14730960330786,3161.959854534316,579.0318951538829,2352.416562230979,230.51139714945424
MAINE,2019,1344212.0,1548,20.0,516.0,188.0,824.0,16743,2350.0,13667.0,726.0,115.16040624544343,1.4878605458067626,38.38680208181448,13.985889130583569,61.29985448723862,1245.5624559221314,174.8236141322946,1016.7295039770513,54.00933781278548
MARYLAND,2019,6045680.0,27456,542.0,1913.0,9203.0,15798.0,117901,16862.0,89780.0,11259.0,454.1424620555504,8.965079197046485,31.642428974077358,152.2243982480052,261.3105556364214,1950.1693771420255,278.909899299996,1485.0273252967409,186.23215254528853
MASSACHUSETTS,2019,6892503.0,22578,152.0,2204.0,3613.0,16609.0,81317,12341.0,62844.0,6132.0,327.5733068233703,2.205294651304468,31.976772443914786,52.4192735208095,240.9719662073415,1179.789112895562,179.04961376150288,911.7732701748552,88.96622895920393
MICHIGAN,2019,9986857.0,43686,556.0,7235.0,5350.0,30545.0,158296,28572.0,111980.0,17744.0,437.43492071629737,5.567317124897253,72.44521474574033,53.57040758669118,305.85198125896864,1585.0432223070782,286.0960159938207,1121.2736900107811,177.67351630247634
MINNESOTA,2019,5639632.0,13332,117.0,2448.0,3149.0,7618.0,117236,15927.0,90092.0,11217.0,236.39840330007348,2.074603449303075,43.40708755464896,55.836976597054566,135.0797356990669,2078.788119508507,282.41204390641093,1597.4801192701934,198.89595633190248
MISSISSIPPI,2019,2976149.0,8272,332.0,747.0,1700.0,5493.0,70707,18660.0,46300.0,5747.0,277.9430734146711,11.155355461033706,25.099549787325834,57.120796035413555,184.567372130898,2375.7883089858738,626.984737659304,1555.701680258616,193.10189106795391
MISSOURI,2019,6137428.0,30380,568.0,2917.0,4959.0,21936.0,161946,26414.0,114460.0,21072.0,494.99562357391403,9.254691052994838,47.528052467580885,80.79931854190387,357.41356151143447,2638.6623191343347,430.37572090458735,1864.9505949397696,343.3360032899775
MONTANA,2019,1068778.0,4328,27.0,624.0,205.0,3472.0,23440,2887.0,18176.0,2377.0,404.9484551515843,2.5262496046887195,58.38443530836151,19.180784035599537,324.8569862029346,2193.158916070503,270.1215781013456,1700.6338079563764,222.40353001278095
NEBRASKA,2019,1934408.0,5821,45.0,1253.0,792.0,3731.0,39449,4745.0,29719.0,4985.0,300.91893747337684,2.3262931087960763,64.77433922936629,40.94275871481094,192.87554642040357,2039.3319299754755,245.29468447194182,1536.3356644513462,257.7015810521876
NEVADA,2019,3080156.0,15210,143.0,2161.0,3286.0,9620.0,71525,15510.0,44755.0,11260.0,493.8061578699261,4.642621997067681,70.15878416547734,106.68290826828253,312.32184343909853,2322.122645736125,503.5459242973408,1453.0108215298185,365.56589990896566
NEW HAMPSHIRE,2019,1359711.0,2074,33.0,590.0,313.0,1138.0,16442,1717.0,13832.0,893.0,152.5324131377918,2.4269863228288955,43.391573650577214,23.019597546831644,83.69425561755402,1209.2275490894756,126.27683382718828,1017.2749944657357,65.67572079655162
NEW JERSEY,2019,8882190.0,18375,262.0,1531.0,5730.0,10852.0,118637,16399.0,91902.0,10336.0,206.8746559125621,2.949722984984559,17.2367400382113,64.51111719069283,122.17707569867342,1335.6728464489051,184.62789019374728,1034.6772586490495,116.3676976061084
NEW MEXICO,2019,2096829.0,17450,181.0,1288.0,2341.0,13640.0,65269,14610.0,41702.0,8957.0,832.2090165673977,8.632082062962693,61.42608672428701,111.64477408505893,650.5060736950891,3112.7478683287954,696.7664029827897,1988.8126308821559,427.1688344638499
NEW YORK,2019,19453561.0,69764,558.0,6583.0,18068.0,44555.0,267155,27600.0,226851.0,12704.0,358.6181470837139,2.868369446601576,33.8395628440469,92.87759706307754,229.03261772998783,1373.296128148466,141.8763382190027,1166.1155507724266,65.30423915703659
NORTH CAROLINA,2019,10488084.0,38995,632.0,3247.0,7599.0,27517.0,247236,54447.0,174728.0,18061.0,371.8028955527053,6.025886138974478,30.958943501978055,72.45365311719472,262.36441279455806,2357.3037744548956,519.1319977986446,1665.9668248271087,172.2049518291425
NORTH DAKOTA,2019,762062.0,2169,24.0,437.0,179.0,1529.0,15066,2608.0,10666.0,1792.0,284.62251102928633,3.1493500528828364,57.34441554624165,23.488902477751154,200.63984295241067,1977.0044956972006,342.2293724132682,1399.6236526686805,235.15147061525178
OHIO,2019,11689100.0,34269,538.0,5731.0,8846.0,19154.0,240291,43894.0,177725.0,18672.0,293.17056060774564,4.602578470540932,49.02858218340163,75.67734042826223,163.8620595255409,2055.6843555106893,375.51222934186546,1520.4335663139163,159.73855985490755
OKLAHOMA,2019,3956971.0,17086,266.0,2268.0,2369.0,12183.0,112587,26577.0,72632.0,13378.0,431.7949259673624,6.722313608060306,57.3165686581984,59.86902608080778,307.8870176202959,2845.2824142506984,671.6501081256345,1835.5454209798352,338.0868851452285
OREGON,2019,4217737.0,11995,116.0,1778.0,2276.0,7825.0,115170,14724.0,85261.0,15185.0,284.3942142433253,2.750290025195976,42.15530745515901,53.96258704608657,185.52602971688373,2730.6112258777634,349.0971580257375,2021.4868779158114,360.0271899362146
PENNSYLVANIA,2019,12801989.0,39228,669.0,4351.0,9743.0,24465.0,179665,23354.0,143921.0,12390.0,306.4211350283147,5.225750467368782,33.98690625339547,76.10536144031994,191.10311686723057,1403.414735007193,182.4247778997467,1124.2081210974325,96.78183601001376
RHODE ISLAND,2019,1059361.0,2342,25.0,491.0,418.0,1408.0,16259,2321.0,12580.0,1358.0,221.07666791584737,2.3599131929531105,46.34869510959909,39.45774858617601,132.91031102711918,1534.7931441689848,219.09434083376678,1187.508318694005,128.19048464121295
SOUTH CAROLINA,2019,5148714.0,26323,464.0,2460.0,3294.0,20105.0,151389,27461.0,108953.0,14975.0,511.2538781528747,9.01195910279732,47.778921105347855,63.97714069959994,390.4858572451296,2940.326458218499,533.3564847455112,2116.1206468255955,290.84932664739193
SOUTH DAKOTA,2019,884659.0,3530,17.0,642.0,195.0,2676.0,15667,2646.0,11265.0,1756.0,399.02380465241407,1.921644385011626,72.57033501043905,22.042391475133357,302.48943378183003,1770.9648576457143,299.09829663180955,1273.3719998327038,198.49456118120088
TENNESSEE,2019,6829174.0,40647,498.0,2813.0,6150.0,31186.0,181153,29869.0,132104.0,19180.0,595.1964322478824,7.292243542191193,41.19092587185507,90.05481482826474,456.6584480055714,2652.6341252983157,437.37353887893323,1934.4067086297698,280.8538777896126
TEXAS,2019,28995881.0,121474,1409.0,14824.0,28988.0,76253.0,693204,113902.0,501813.0,77489.0,418.9353653368904,4.859310879362486,51.1245028216249,99.9728202774732,262.97873135842985,2390.698182269406,392.8213114131624,1730.635465085541,267.24140577070244
UTAH,2019,3205958.0,7553,72.0,1822.0,1125.0,4534.0,69546,8871.0,53937.0,6738.0,235.5926060166727,2.245818566556393,56.83168650369094,35.09091510244364,141.42418584398175,2169.2735837462624,276.70356255446893,1682.3988336715577,210.17118752023578
VERMONT,2019,623989.0,1262,11.0,278.0,71.0,902.0,8888,1275.0,7315.0,298.0,202.24715499792464,1.7628515887299294,44.55206742426549,11.378405709074999,144.55383027585424,1424.384083693783,204.33052505733272,1172.2963065054032,47.75725213104718
VIRGINIA,2019,8535519.0,17753,426.0,2816.0,3524.0,10987.0,140213,13900.0,116044.0,10269.0,207.9896957642529,4.99090916439879,32.991549781565716,41.28630022380596,128.72093659448242,1642.7003442907221,162.8489140496319,1359.5424015809701,120.30902866012013
WASHINGTON,2019,7614893.0,22377,198.0,3332.0,5147.0,13700.0,204224,34540.0,145282.0,24402.0,293.858364129345,2.6001678552804353,43.75636006966874,67.59123207640607,179.91060412798973,2681.9024246302606,453.5848369766981,1907.8665977315768,320.45098992198575
WEST VIRGINIA,2019,1792147.0,5674,78.0,754.0,378.0,4464.0,28376,5891.0,20066.0,2419.0,316.6034929054369,4.352321545051829,42.07244160216768,21.092019795251172,249.0867099629662,1583.3522584921884,328.71187463974775,1119.6626169616666,134.97776689077403
WISCONSIN,2019,5822434.0,17070,175.0,2261.0,2991.0,11643.0,85672,12667.0,65620.0,7385.0,293.17635889045715,3.00561586443058,38.83255696844309,51.370268860067796,199.96791719751567,1471.412127642838,217.55506374138375,1127.0200744224837,126.8369894789705
WYOMING,2019,578759.0,1258,13.0,324.0,67.0,854.0,9093,1396.0,6984.0,713.0,217.36163066146705,2.2461853724952876,55.98185082219024,11.576493842860327,147.55710062392117,1571.1202763153576,241.20575230795546,1206.7198955005451,123.1946285068569
